"condono","bbl"
1438,3064161103
1438,3064161104
1438,3064161105
1438,3064161106
2042,3064161201
2042,3064161202
2042,3064161203
2042,3064161206
2042,3064161207
2042,3064161208
2042,3064161211
2042,3064161212
2042,3064161213
2042,3064161216
2042,3064161217
2042,3064161218
1413,3064171001
1413,3064171002
1413,3064171003
1413,3064171004
1413,3064171005
1413,3064171006
1642,3064171103
1642,3064171104
1642,3064171105
1642,3064171110
1642,3064171111
1642,3064171112
1976,3064171302
1976,3064171303
1976,3064171304
1976,3064171309
1976,3064171310
1976,3064171311
3201,3064241005
3201,3064241006
3201,3064241007
3201,3064241008
3201,3064241009
3201,3064241010
1835,3064251101
1835,3064251102
1835,3064251103
1835,3064251104
1835,3064251105
1835,3064251106
1835,3064251107
1835,3064251108
1835,3064251109
2118,3064251201
2118,3064251202
2118,3064251203
2118,3064251204
2118,3064251205
2118,3064251206
2475,3064261001
2475,3064261002
2475,3064261003
2475,3064261004
2475,3064261005
2475,3064261006
1344,3064281001
1344,3064281002
1344,3064281003
1344,3064281004
1344,3064281005
1344,3064281006
1903,3064341003
1903,3064341004
1903,3064341005
1903,3064341008
1903,3064341009
1903,3064341010
1903,3064341013
1903,3064341014
1903,3064341015
1903,3064341018
1903,3064341019
1903,3064341020
1903,3064341024
1903,3064341025
1903,3064341026
1903,3064341030
1903,3064341031
1903,3064341032
1903,3064341036
1903,3064341037
1903,3064341038
1903,3064341042
1903,3064341043
1903,3064341044
1802,3064371101
1802,3064371102
1802,3064371103
1802,3064371104
1802,3064371105
1802,3064371106
1802,3064371107
1802,3064371108
1802,3064371109
1802,3064371110
1802,3064371111
1802,3064371112
1802,3064371113
1802,3064371114
1802,3064371115
1802,3064371116
1802,3064371117
1802,3064371118
769,3064401001
769,3064401002
769,3064401003
769,3064401004
769,3064401005
769,3064401006
997,3064411001
997,3064411002
997,3064411003
997,3064411004
997,3064411005
997,3064411006
1424,3064411101
1424,3064411102
1424,3064411103
1424,3064411104
1424,3064411105
1424,3064411106
780,3064431001
780,3064431002
780,3064431003
780,3064431004
780,3064431005
780,3064431006
919,3064461001
919,3064461002
919,3064461003
919,3064461004
919,3064461005
919,3064461006
919,3064461007
919,3064461008
919,3064461009
919,3064461010
919,3064461011
919,3064461012
919,3064461013
919,3064461014
919,3064461015
1858,3064461103
1858,3064461104
1858,3064461105
1547,3064491001
1547,3064491002
1547,3064491003
1547,3064491004
1547,3064491005
1547,3064491006
1074,3064591004
1074,3064591005
1540,3064591101
1540,3064591102
1540,3064591103
1540,3064591104
1540,3064591105
1540,3064591106
1881,3064591203
1881,3064591204
1881,3064591205
1881,3064591208
1881,3064591209
1881,3064591210
1769,3064951001
1769,3064951002
1769,3064951003
1770,3064951101
1770,3064951102
1770,3064951103
894,3065071001
894,3065071002
886,3065561101
886,3065561102
886,3065561103
886,3065561104
886,3065561105
886,3065561106
886,3065561107
886,3065561108
886,3065561109
779,3065801001
779,3065801002
779,3065801003
779,3065801004
779,3065801005
779,3065801006
779,3065801007
779,3065801008
924,3065801103
924,3065801104
924,3065801105
1053,3065821001
1053,3065821002
1053,3065821003
1054,3065821101
1054,3065821102
1054,3065821103
318,3065971001
318,3065971002
318,3065971003
318,3065971004
318,3065971005
318,3065971006
318,3065971007
318,3065971008
318,3065971009
318,3065971010
318,3065971011
318,3065971012
1155,3065991001
1155,3065991002
1155,3065991003
1155,3065991004
1155,3065991005
1155,3065991006
3103,3066011101
3103,3066011102
3103,3066011103
3103,3066011104
3103,3066011105
3103,3066011106
1142,3066021001
1142,3066021002
1142,3066021003
1142,3066021004
1142,3066021005
1142,3066021006
3373,3066021201
3373,3066021202
3373,3066021203
3373,3066021204
3373,3066021205
3373,3066021206
1484,3066671007
2347,3066681001
2347,3066681002
2347,3066681003
2347,3066681004
2347,3066681005
2347,3066681006
2347,3066681007
773,3066791001
773,3066791002
773,3066791003
773,3066791004
773,3066791005
773,3066791006
856,3066791101
856,3066791102
856,3066791103
856,3066791104
856,3066791105
856,3066791106
1032,3066921001
1032,3066921002
3467,3066961001
3467,3066961002
303,3067521001
303,3067521002
303,3067521003
303,3067521004
303,3067521005
303,3067521006
304,3067521021
304,3067521022
304,3067521023
304,3067521024
304,3067521025
304,3067521026
304,3067521027
304,3067521028
304,3067521029
327,3067581001
327,3067581002
327,3067581003
327,3067581004
327,3067581005
327,3067581006
327,3067581007
327,3067581008
327,3067581009
2499,3067601201
2499,3067601202
2499,3067601203
1102,3067631001
1102,3067631002
2240,3068001101
2240,3068001102
2240,3068001103
2240,3068001104
2240,3068001105
2240,3068001106
1907,3068011201
1907,3068011202
1907,3068011203
701,3068181001
701,3068181002
701,3068181003
701,3068181004
701,3068181005
701,3068181006
701,3068181007
701,3068181008
701,3068181009
701,3068181010
655,3068241001
655,3068241002
655,3068241003
655,3068241004
655,3068241005
655,3068241006
2274,3068481001
2274,3068481002
2274,3068481003
2274,3068481004
2274,3068481005
2088,3068491001
2088,3068491002
2088,3068491003
2088,3068491004
2088,3068491005
2088,3068491006
2088,3068491007
2088,3068491008
2088,3068491009
2088,3068491010
2088,3068491011
2088,3068491012
3601,3068531001
3601,3068531002
3601,3068531003
3601,3068531004
3601,3068531005
3601,3068531006
2511,3068561003
2511,3068561004
2511,3068561005
2511,3068561006
2511,3068561007
2511,3068561008
2511,3068561013
2511,3068561014
2511,3068561015
760,3068631001
760,3068631002
760,3068631003
760,3068631004
760,3068631005
760,3068631006
2129,3068631101
2129,3068631102
2129,3068631103
2129,3068631104
2129,3068631105
2129,3068631106
2129,3068631107
2129,3068631108
2129,3068631109
2190,3068631201
2190,3068631202
2190,3068631203
2190,3068631204
2190,3068631205
2190,3068631206
622,3068641001
622,3068641002
622,3068641003
622,3068641004
622,3068641005
622,3068641006
1050,3068651001
1050,3068651002
1050,3068651003
1050,3068651004
1050,3068651005
1050,3068651006
1635,3068651101
1635,3068651102
1635,3068651103
1635,3068651104
1635,3068651105
1635,3068651106
1700,3068651203
1700,3068651204
1700,3068651205
1700,3068651208
1700,3068651209
1700,3068651210
1179,3068661004
1179,3068661005
1179,3068661006
1179,3068661010
1179,3068661011
1179,3068661012
1179,3068661016
1179,3068661017
1179,3068661018
1179,3068661021
1179,3068661022
1179,3068661023
2864,3068681001
2864,3068681002
2864,3068681003
2864,3068681004
2864,3068681005
2864,3068681006
3219,3068751001
3219,3068751002
3219,3068751003
3219,3068751004
3219,3068751005
3219,3068751006
3219,3068751007
3219,3068751008
3219,3068751009
1579,3068821001
1579,3068821002
1579,3068821003
1579,3068821004
1579,3068821005
1579,3068821006
1415,3068861001
1415,3068861002
1415,3068861003
1415,3068861004
1415,3068861005
1415,3068861006
1415,3068861007
1415,3068861008
1415,3068861009
1994,3068861103
1994,3068861104
1994,3068861105
309,3068871013
309,3068871014
309,3068871015
309,3068871016
309,3068871017
309,3068871018
309,3068871019
309,3068871020
309,3068871021
309,3068871022
309,3068871023
309,3068871024
1838,3068881003
1838,3068881004
1838,3068881005
1838,3068881008
1838,3068881009
1838,3068881010
2634,3068891004
2634,3068891005
2634,3068891006
2634,3068891010
2634,3068891011
2634,3068891012
2634,3068891016
2634,3068891017
2634,3068891018
2634,3068891020
2634,3068891021
2634,3068891022
2634,3068891024
2634,3068891025
2634,3068891026
2634,3068891028
2634,3068891029
2634,3068891030
2634,3068891032
2634,3068891033
2634,3068891034
803,3068901001
803,3068901002
803,3068901003
803,3068901004
803,3068901005
803,3068901006
803,3068901007
803,3068901008
803,3068901009
1470,3068901101
1470,3068901102
1470,3068901103
2153,3068961001
2153,3068961002
2153,3068961003
2153,3068961004
2153,3068961005
2153,3068961006
1806,3068971001
1806,3068971002
1806,3068971003
2313,3068971101
2313,3068971102
2313,3068971103
2313,3068971104
1022,3068981001
1022,3068981002
1022,3068981003
1136,3069041001
1136,3069041002
1136,3069041003
1136,3069041004
1136,3069041005
1136,3069041006
1136,3069041007
1136,3069041008
1136,3069041009
2992,3069041104
2992,3069041105
2992,3069041106
2992,3069041108
2992,3069041109
2992,3069041110
365,3069111018
365,3069111019
365,3069111020
365,3069111021
365,3069111022
365,3069111023
365,3069111024
365,3069111025
365,3069111026
365,3069111027
365,3069111028
365,3069111029
365,3069111030
365,3069111031
365,3069111032
365,3069111033
365,3069111034
365,3069111035
1371,3069131001
1371,3069131002
1371,3069131003
1371,3069131004
1371,3069131005
1371,3069131006
1371,3069131007
1371,3069131008
1371,3069131009
1371,3069131010
1163,3069151001
1163,3069151002
1163,3069151003
1163,3069151004
1163,3069151005
1163,3069151006
1163,3069151007
1012,3069161001
1012,3069161002
1012,3069161003
1012,3069161004
1012,3069161005
1012,3069161006
2931,3069161401
2931,3069161402
2931,3069161403
2931,3069161404
2931,3069161405
2931,3069161406
1008,3069191002
1008,3069191003
1008,3069191004
1008,3069191006
1008,3069191007
1008,3069191008
1917,3069191401
1917,3069191402
1917,3069191403
1917,3069191404
1917,3069191405
1917,3069191406
1917,3069191407
1917,3069191408
1917,3069191409
2521,3069191501
2521,3069191502
2521,3069191503
2521,3069191504
2521,3069191505
2521,3069191506
2521,3069191507
2521,3069191508
2521,3069191509
2521,3069191510
2521,3069191511
2521,3069191512
3110,3069191601
3110,3069191602
3110,3069191603
3110,3069191604
3110,3069191605
3110,3069191606
3247,3069191701
3247,3069191702
3247,3069191703
3247,3069191704
3247,3069191705
3247,3069191706
3247,3069191707
3247,3069191708
3247,3069191709
3247,3069191710
3247,3069191711
3247,3069191712
3247,3069191713
3247,3069191714
3247,3069191715
3247,3069191716
3247,3069191717
3247,3069191718
3247,3069191719
3247,3069191720
3247,3069191721
3247,3069191722
3247,3069191723
3247,3069191724
3492,3069191801
3492,3069191802
3492,3069191803
3492,3069191804
3492,3069191805
3492,3069191806
3492,3069191807
3492,3069191808
252,3069241001
252,3069241002
252,3069241003
252,3069241004
252,3069241005
252,3069241006
252,3069241007
252,3069241008
252,3069241009
252,3069241010
252,3069241011
252,3069241012
252,3069241013
252,3069241014
252,3069241015
252,3069241016
252,3069241017
252,3069241018
252,3069241019
252,3069241020
252,3069241021
252,3069241022
252,3069241023
252,3069241024
252,3069241025
252,3069241026
252,3069241027
252,3069241028
252,3069241029
252,3069241030
252,3069241031
252,3069241032
252,3069241033
252,3069241034
1471,3069241101
1471,3069241102
1471,3069241103
1471,3069241104
1471,3069241105
1471,3069241106
1471,3069241107
1471,3069241108
1471,3069241109
1471,3069241110
1471,3069241111
1471,3069241112
1657,3069241301
1657,3069241302
1657,3069241303
1657,3069241304
1657,3069241305
1657,3069241306
1657,3069241307
1657,3069241308
1657,3069241309
1762,3069721001
1762,3069721002
2766,3070031001
2766,3070031002
2766,3070031003
2766,3070031004
2766,3070031005
2766,3070031006
1905,3070241001
1905,3070241002
1905,3070241003
1905,3070241004
1728,3070251001
1728,3070251002
1728,3070251003
1728,3070251004
3075,3070261001
3075,3070261002
1133,3070291001
1133,3070291002
1133,3070291003
1133,3070291004
1701,3070291101
1701,3070291102
1701,3070291103
1701,3070291104
896,3070951002
896,3070951003
896,3070951004
896,3070951005
896,3070951006
896,3070951007
896,3070951008
2175,3071171003
2175,3071171004
2175,3071171005
2175,3071171008
2175,3071171009
2175,3071171010
921,3071221001
921,3071221002
921,3071221003
921,3071221004
921,3071221005
921,3071221006
921,3071221007
921,3071221008
921,3071221009
921,3071221010
921,3071221011
921,3071221012
921,3071221013
921,3071221014
1291,3071221101
1291,3071221102
1291,3071221103
1291,3071221104
2119,3071441001
2119,3071441002
2119,3071441003
2119,3071441004
2119,3071441005
2119,3071441006
2119,3071441007
2119,3071441008
2119,3071441009
834,3071481001
834,3071481002
834,3071481003
834,3071481004
834,3071481005
834,3071481006
2014,3071491001
2014,3071491002
2014,3071491003
2014,3071491004
2014,3071491005
2014,3071491006
2014,3071491007
2014,3071491008
2014,3071491009
1127,3071671101
1127,3071671102
1127,3071671103
1127,3071671104
1127,3071671105
1127,3071671106
1127,3071671107
1127,3071671108
1127,3071671109
1127,3071671110
1127,3071671111
1127,3071671112
1127,3071671113
1127,3071671114
1127,3071671115
1127,3071671116
1127,3071671117
1127,3071671118
1127,3071671119
1127,3071671120
2025,3071671203
2025,3071671204
2025,3071671205
2025,3071671210
2025,3071671211
2025,3071671212
2309,3071671303
2309,3071671304
2309,3071671305
2309,3071671310
2309,3071671311
2309,3071671312
3122,3071741005
3122,3071741006
3122,3071741007
3122,3071741008
2185,3071791001
2185,3071791002
2185,3071791003
2185,3071791004
2185,3071791005
2185,3071791006
3409,3072121001
3409,3072121002
3409,3072121003
3409,3072121006
3409,3072121007
3409,3072121008
3409,3072121011
3409,3072121012
3409,3072121013
3409,3072121016
3409,3072121017
3409,3072121018
3409,3072121021
3409,3072121022
3409,3072121023
3409,3072121026
3409,3072121027
3409,3072121028
3409,3072121031
3409,3072121032
3409,3072121033
2359,3072151001
2359,3072151002
2359,3072151003
2359,3072151006
2359,3072151007
2359,3072151008
3397,3072161001
3397,3072161002
3397,3072161003
3397,3072161004
3397,3072161005
3397,3072161006
3397,3072161007
3397,3072161008
3397,3072161009
3397,3072161010
3397,3072161011
3397,3072161012
3397,3072161013
3397,3072161014
3397,3072161015
682,3072171001
682,3072171002
682,3072171003
3475,3072321001
3475,3072321002
3475,3072321003
3475,3072321004
3475,3072321005
3475,3072321006
3475,3072321007
3475,3072321008
3475,3072321009
3475,3072321010
3475,3072321011
3475,3072321012
3475,3072321013
3475,3072321014
3475,3072321015
3475,3072321016
3475,3072321017
3475,3072321018
3475,3072321019
3475,3072321020
3475,3072321021
2064,3072601302
2064,3072601303
2064,3072601304
2064,3072601305
2064,3072601306
2064,3072601307
2064,3072601309
2064,3072601310
2064,3072601311
1403,3072631101
1403,3072631102
1403,3072631103
419,3072911001
419,3072911002
419,3072911003
3392,3073171001
3392,3073171002
3392,3073171003
3392,3073171004
3392,3073171005
3392,3073171006
176,3073191101
176,3073191102
176,3073191103
176,3073191104
176,3073191105
176,3073191106
176,3073191107
176,3073191108
176,3073191109
176,3073191110
176,3073191111
176,3073191112
1499,3073391001
1499,3073391002
1046,3073571001
1046,3073571002
1046,3073571003
192,3073801001
192,3073801002
192,3073801003
192,3073801004
192,3073801005
192,3073801006
192,3073801007
192,3073801008
192,3073801009
192,3073801010
1740,3073801101
1740,3073801102
1740,3073801103
2204,3073971001
2204,3073971002
2204,3073971003
2204,3073971004
902,3073981005
902,3073981006
902,3073981007
902,3073981008
902,3073981009
902,3073981010
848,3073981101
848,3073981102
848,3073981103
848,3073981104
848,3073981105
848,3073981106
1282,3073981201
1282,3073981202
1282,3073981203
1282,3073981204
1282,3073981205
1282,3073981206
1282,3073981207
1282,3073981208
907,3073991001
907,3073991002
907,3073991003
907,3073991004
907,3073991005
907,3073991006
1755,3073991204
1755,3073991205
1755,3073991206
1755,3073991207
1755,3073991208
1755,3073991209
1755,3073991210
1755,3073991211
1755,3073991212
1755,3073991218
1755,3073991219
1755,3073991220
103,3074041001
103,3074041002
103,3074041003
103,3074041011
103,3074041012
103,3074041013
103,3074041031
103,3074041032
103,3074041033
103,3074041041
103,3074041042
103,3074041043
103,3074041051
103,3074041052
103,3074041053
2453,3074051101
2453,3074051102
2453,3074051103
2453,3074051104
1710,3074121101
1710,3074121102
1710,3074121103
1710,3074121104
1710,3074121105
1710,3074121106
1710,3074121107
1710,3074121108
1710,3074121109
1710,3074121110
2429,3074131001
2429,3074131002
2429,3074131003
2429,3074131004
2429,3074131005
2429,3074131006
2600,3074141101
2600,3074141102
2600,3074141103
2600,3074141104
2600,3074141105
2600,3074141106
1338,3074311001
1338,3074311002
1338,3074311003
205,3074331001
205,3074331002
205,3074331003
205,3074331010
205,3074331011
205,3074331012
205,3074331020
205,3074331021
205,3074331022
205,3074331030
205,3074331031
205,3074331032
383,3074331101
383,3074331102
383,3074331103
368,3074331201
368,3074331202
368,3074331203
1851,3074331301
1851,3074331302
1851,3074331303
1851,3074331304
1851,3074331305
1851,3074331306
1851,3074331307
1851,3074331308
1851,3074331309
776,3074341101
776,3074341102
776,3074341103
776,3074341104
776,3074341105
776,3074341106
829,3074341201
829,3074341202
829,3074341203
829,3074341204
829,3074341205
829,3074341206
568,3074371001
568,3074371002
568,3074371003
564,3074371010
564,3074371011
564,3074371012
2423,3074371201
2423,3074371202
2423,3074371203
909,3074401102
909,3074401103
3121,3074411003
3121,3074411004
3121,3074411005
3121,3074411006
3121,3074411007
775,3074441001
775,3074441002
775,3074441003
775,3074441004
775,3074441005
775,3074441006
778,3074551001
778,3074551002
778,3074551003
778,3074551004
778,3074551005
778,3074551006
996,3074551101
996,3074551102
996,3074551103
996,3074551104
2321,3074551205
2321,3074551206
2321,3074551207
1882,3074561001
1882,3074561002
1882,3074561003
326,3074571001
326,3074571002
326,3074571003
326,3074571004
326,3074571005
326,3074571006
326,3074571007
326,3074571008
326,3074571009
875,3074581001
875,3074581002
875,3074581003
1527,3074651101
1527,3074651102
1527,3074651103
1527,3074651104
1527,3074651105
1527,3074651106
936,3074671001
936,3074671002
936,3074671003
212,3074681035
212,3074681036
212,3074681037
212,3074681038
212,3074681039
212,3074681040
212,3074681041
212,3074681042
212,3074681043
212,3074681044
212,3074681045
212,3074681046
212,3074681047
212,3074681048
212,3074681049
212,3074681050
212,3074681051
212,3074681052
212,3074681053
212,3074681054
212,3074681055
212,3074681056
212,3074681057
212,3074681058
212,3074681059
212,3074681060
212,3074681061
212,3074681062
212,3074681063
212,3074681064
734,3074681101
734,3074681102
734,3074681103
734,3074681104
734,3074681105
734,3074681106
734,3074681107
734,3074681108
734,3074681109
889,3074681201
889,3074681202
889,3074681203
890,3074681301
890,3074681302
890,3074681303
910,3074681401
910,3074681402
910,3074681403
755,3074691013
755,3074691014
755,3074691015
755,3074691016
755,3074691017
755,3074691018
755,3074691019
755,3074691020
755,3074691021
755,3074691022
755,3074691023
755,3074691024
865,3074691101
865,3074691102
865,3074691103
865,3074691104
865,3074691105
865,3074691106
1934,3074691301
1934,3074691302
1934,3074691303
1934,3074691304
1934,3074691305
1934,3074691306
197,3074701001
197,3074701002
197,3074701003
197,3074701004
197,3074701005
197,3074701006
197,3074701007
197,3074701008
197,3074701009
197,3074701010
197,3074701011
197,3074701012
197,3074701013
197,3074701014
197,3074701015
197,3074701016
197,3074701017
197,3074701018
763,3074701101
763,3074701102
763,3074701103
763,3074701104
763,3074701105
763,3074701106
1650,3074701201
1650,3074701202
1650,3074701203
1650,3074701204
1650,3074701205
1650,3074701206
155,3074711001
155,3074711002
155,3074711003
155,3074711004
155,3074711005
155,3074711006
155,3074711007
155,3074711008
155,3074711009
155,3074711010
155,3074711011
155,3074711012
862,3074711101
862,3074711102
862,3074711103
862,3074711104
862,3074711105
862,3074711106
1746,3074711201
1746,3074711202
1746,3074711203
1746,3074711204
1746,3074711205
1746,3074711206
243,3076381001
243,3076381002
243,3076381003
285,3076381101
285,3076381102
285,3076381103
3618,3079651001
3618,3079651002
3618,3079651003
3618,3079651004
3618,3079651005
3618,3079651006
3618,3079651007
3618,3079651008
3618,3079651009
3618,3079651010
3618,3079651011
3618,3079651012
3618,3079651013
3618,3079651014
3618,3079651015
3618,3079651016
3618,3079651017
3618,3079651018
3618,3079651019
3618,3079651020
3618,3079651021
3618,3079651022
3618,3079651023
3618,3079651024
3618,3079651025
3618,3079651026
3618,3079651027
82,3079661001
82,3079661002
82,3079661003
82,3079661004
82,3079661005
82,3079661006
82,3079661007
82,3079661008
82,3079661009
82,3079661010
82,3079661011
82,3079661012
82,3079661013
82,3079661014
82,3079661015
82,3079661016
82,3079661017
82,3079661018
82,3079661019
82,3079661020
82,3079661021
82,3079661022
82,3079661023
82,3079661024
82,3079661025
82,3079661026
82,3079661027
82,3079661028
82,3079661029
82,3079661030
82,3079661031
82,3079661032
82,3079661033
82,3079661034
82,3079661035
82,3079661036
82,3079661037
82,3079661038
82,3079661039
263,3079911004
263,3079911005
263,3079911006
181,3080061101
181,3080061102
181,3080061103
181,3080061104
181,3080061105
181,3080061106
181,3080061107
181,3080061108
181,3080061109
181,3080061110
181,3080061111
181,3080061112
181,3080061113
181,3080061114
181,3080061115
181,3080061116
181,3080061117
181,3080061118
181,3080061119
181,3080061120
181,3080061121
181,3080061122
181,3080061123
181,3080061124
2452,3080071001
2452,3080071002
2452,3080071003
2452,3080071004
2452,3080071005
2452,3080071006
2452,3080071007
2452,3080071008
2452,3080071009
2452,3080071010
2452,3080071011
2452,3080071012
2452,3080071013
2452,3080071014
2452,3080071015
2452,3080071016
2452,3080071017
2452,3080071018
2452,3080071019
2452,3080071020
2452,3080071021
2452,3080071022
2452,3080071023
2452,3080071024
2452,3080071025
2452,3080071026
2452,3080071027
128,3080131001
128,3080131002
128,3080131003
128,3080131004
128,3080131005
128,3080131006
128,3080131007
128,3080131008
128,3080131009
128,3080131010
128,3080131011
128,3080131012
128,3080131013
128,3080131014
128,3080131015
128,3080131016
128,3080131017
128,3080131018
128,3080131019
128,3080131020
128,3080131021
128,3080131022
128,3080131023
128,3080131024
128,3080131025
128,3080131026
128,3080131027
128,3080131028
128,3080131029
128,3080131030
128,3080131031
128,3080131032
128,3080131033
128,3080131034
128,3080131035
128,3080131036
128,3080131037
128,3080131038
128,3080131039
128,3080131040
128,3080131041
128,3080131042
128,3080131043
128,3080131044
128,3080131045
128,3080131046
128,3080131047
128,3080131048
128,3080131049
222,3080241001
222,3080241002
222,3080241003
222,3080241004
222,3080241005
222,3080241006
222,3080241007
222,3080241008
222,3080241009
222,3080241010
222,3080241011
222,3080241012
222,3080241013
222,3080241014
222,3080241015
222,3080241016
222,3080241017
222,3080241018
222,3080241019
222,3080241020
222,3080241021
467,3080381029
467,3080381030
467,3080381031
467,3080381032
467,3080381033
467,3080381034
467,3080381035
467,3080381036
467,3080381037
467,3080381038
467,3080381039
467,3080381040
467,3080381041
467,3080381042
467,3080381043
467,3080381044
467,3080381045
467,3080381046
467,3080381047
467,3080381048
467,3080381049
467,3080381050
467,3080381051
467,3080381052
467,3080381053
467,3080381054
467,3080381055
467,3080381056
467,3080381057
467,3080381058
467,3080381059
467,3080381060
467,3080381061
28,3080391001
28,3080391002
28,3080391003
28,3080391004
28,3080391005
28,3080391006
28,3080391007
28,3080391008
28,3080391009
28,3080391010
28,3080391011
28,3080391012
28,3080391013
28,3080391014
28,3080391015
28,3080391016
28,3080391017
28,3080391018
142,3080581017
142,3080581018
142,3080581019
142,3080581020
142,3080581021
142,3080581022
142,3080581023
142,3080581024
142,3080581025
142,3080581026
142,3080581027
142,3080581028
142,3080581029
142,3080581030
142,3080581031
142,3080581032
142,3080581033
142,3080581034
142,3080581035
142,3080581036
142,3080581037
142,3080581038
142,3080581039
142,3080581040
142,3080581041
142,3080581042
142,3080581043
142,3080581044
142,3080581045
142,3080581046
142,3080581047
142,3080581048
142,3080601077
142,3080601078
142,3080601079
142,3080601080
142,3080601081
142,3080601082
142,3080601083
142,3080601084
142,3080601085
142,3080601086
142,3080601087
142,3080601088
142,3080601089
142,3080601090
142,3080601091
142,3080601092
142,3080601093
142,3080601094
142,3080601095
142,3080601096
142,3080601097
142,3080601098
142,3080601099
142,3080601100
142,3080601101
142,3080601102
142,3080601103
142,3080601104
142,3080601105
142,3080601106
142,3080601107
142,3080601108
142,3080601109
142,3080601110
142,3080601111
142,3080601112
142,3080601113
142,3080601114
142,3080601115
142,3080601116
142,3080601117
142,3080601118
142,3080601119
142,3080601120
142,3080601121
142,3080601122
142,3080601123
142,3080601124
142,3080601125
142,3080601126
142,3080601127
142,3080601128
142,3080601129
142,3080601130
142,3080601131
142,3080601132
142,3080601133
142,3080601134
142,3080601135
142,3080601136
142,3080601137
142,3080601138
142,3080601139
142,3080601140
142,3080601141
142,3080601142
142,3080601143
142,3080601144
142,3080601145
142,3080601146
142,3080601147
142,3080601148
142,3080601149
142,3080601150
142,3080601151
142,3080601152
142,3080601153
142,3080601154
142,3080601155
142,3080601156
142,3080601157
142,3080601158
142,3080601159
142,3080601160
142,3080601161
142,3080601162
142,3080601163
142,3080601164
142,3080601165
142,3080601166
142,3080601167
142,3080601168
142,3080601169
142,3080601170
142,3080601171
142,3080601172
142,3080601173
142,3080601174
142,3080601175
142,3080601176
142,3080601177
142,3080601178
142,3080601179
142,3080601180
142,3080601181
142,3080601182
142,3080601183
142,3080601184
142,3080601185
142,3080601186
142,3080601187
142,3080601188
142,3080601189
142,3080601190
142,3080601191
142,3080601192
142,3080601193
142,3080601194
142,3080601195
142,3080601196
142,3080601197
142,3080601198
142,3080601199
142,3080601200
142,3080601201
142,3080601202
142,3080601203
142,3080601204
142,3080601205
142,3080601206
142,3080601207
142,3080601208
142,3080601209
142,3080601210
142,3080601211
142,3080601212
142,3080601213
142,3080601214
142,3080601215
142,3080601216
142,3080601217
142,3080601218
142,3080601219
142,3080601220
142,3080601221
142,3080601222
142,3080601223
142,3080601224
142,3080601225
142,3080601226
142,3080601227
142,3080601228
201,3080651001
201,3080651002
201,3080651003
201,3080651004
201,3080651005
201,3080651006
201,3080651007
201,3080651008
201,3080651009
201,3080651010
201,3080651011
201,3080651012
201,3080651013
201,3080651014
201,3080651015
201,3080651016
201,3080651017
201,3080651018
201,3080651019
201,3080651020
201,3080651021
201,3080651022
201,3080651023
201,3080651024
201,3080651025
201,3080651026
201,3080651027
201,3080651028
201,3080651029
201,3080651030
201,3080651031
201,3080651032
15,3080891001
15,3080891002
15,3080891003
15,3080891004
15,3080891005
15,3080891006
15,3080891007
15,3080891008
15,3080891009
15,3080891010
15,3080891011
15,3080891012
15,3080891013
15,3080891014
15,3080891015
15,3080891016
15,3080891017
15,3080891018
15,3080891019
15,3080891020
15,3080891021
15,3080891022
15,3080891023
15,3080891024
26,3080891033
26,3080891034
26,3080891035
26,3080891036
26,3080891037
26,3080891038
26,3080891039
26,3080891040
26,3080891041
26,3080891042
26,3080891043
26,3080891044
26,3080891045
26,3080891046
26,3080891047
26,3080891048
26,3080891049
26,3080891050
26,3080891051
26,3080891052
26,3080891053
26,3080891054
26,3080891055
26,3080891056
906,3081801001
906,3081801002
906,3081801003
167,3081811010
167,3081811011
167,3081811012
167,3081811013
167,3081811014
167,3081811015
167,3081811016
167,3081811017
167,3081811018
167,3081811019
167,3081811020
167,3081811021
167,3081811022
167,3081811023
167,3081811024
221,3082001001
221,3082001002
221,3082001003
221,3082001004
221,3082001005
221,3082001006
221,3082001007
221,3082001008
221,3082001009
221,3082001010
221,3082001011
221,3082001012
202,3082031001
202,3082031002
202,3082031003
202,3082031004
202,3082031005
202,3082031006
202,3082031007
202,3082031008
202,3082031009
202,3082031010
202,3082031011
202,3082031012
202,3082031013
202,3082031014
202,3082031015
202,3082031016
202,3082031017
202,3082031018
202,3082031019
202,3082031020
202,3082031021
341,3082141001
341,3082141002
341,3082141003
341,3082141004
341,3082141005
341,3082141006
341,3082141007
341,3082141008
341,3082141009
341,3082141010
341,3082141011
341,3082141012
341,3082141013
341,3082141014
341,3082141015
341,3082141016
341,3082141017
341,3082141018
52,3082171001
52,3082171002
52,3082171003
52,3082171004
52,3082171005
52,3082171006
52,3082171007
52,3082171008
52,3082171009
52,3082171010
52,3082171011
52,3082171012
52,3082171013
52,3082171014
52,3082171015
52,3082171016
52,3082171017
52,3082171018
52,3082171019
52,3082171020
52,3082171021
52,3082171022
52,3082171023
52,3082171024
52,3082171025
52,3082171026
52,3082171027
52,3082171028
389,3082351001
389,3082351002
389,3082351003
389,3082351004
389,3082351005
389,3082351006
389,3082351007
389,3082351008
389,3082351009
389,3082351010
389,3082351011
389,3082351012
389,3082351013
389,3082351014
389,3082351015
389,3082351016
389,3082351017
389,3082351018
389,3082351019
389,3082351020
389,3082351021
389,3082351022
389,3082351023
389,3082351024
389,3082351025
389,3082351026
389,3082351027
389,3082351028
389,3082351029
389,3082351030
389,3082351031
389,3082351032
